"행정구역별(1)",행정구역별(2),2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020
"행정구역별(1)",행정구역별(2),발생건수 (건),발생건수 (건),발생건수 (건),사망자수 (명),사망자수 (명),부상자수 (명),부상자수 (명),주민등록인구수(등록외국인포함) (명),사고유형별 (건),사고유형별 (건),사고유형별 (건),사고유형별 (건),사고유형별 (건),자동차종류별 (건),자동차종류별 (건),자동차종류별 (건),자동차종류별 (건),자동차종류별 (건),자동차종류별 (건),자동차종류별 (건)
"행정구역별(1)",행정구역별(2),소계,자동차1만대당,자동차수 (대),소계,인구10만명당,소계,인구10만명당,소계,소계,차대사람,차대차,차량단독,기타,소계,승용차,승합차,화물,특수,이륜차,기타
"전라남도",장성군,222,79.8,27810,5,11.0,320,704.0,45457,222,23,180,19,0,222,118,8,58,0,19,19
"전라남도",완도군,168,64.4,26107,12,23.0,242,464.2,52128,168,46,109,13,0,168,75,5,67,1,14,6
"전라남도",진도군,105,60.0,17487,8,24.5,154,471.5,32659,105,19,76,10,0,105,55,4,29,0,13,4
"전라남도",신안군,105,15.8,66463,10,25.2,177,445.8,39702,105,13,79,13,0,105,44,6,42,0,5,8
"경상북도",소계,11742,79.6,1475389,306,11.4,16972,630.5,2691891,11742,1854,9172,715,1,11742,7506,382,2014,92,991,757
"경상북도",포항시,2522,92.7,271960,28,5.5,3793,745.5,508791,2522,369,2077,76,0,2522,1764,67,253,33,254,151
"경상북도",경주시,1242,85.3,145520,36,13.7,1875,711.0,263704,1242,196,971,74,1,1242,855,36,204,7,81,59
"경상북도",김천시,491,64.6,76063,19,13.3,640,448.3,142757,491,95,359,37,0,491,292,20,103,2,46,28
"경상북도",안동시,762,89.3,85324,18,11.2,1196,746.5,160217,762,120,607,35,0,762,470,28,129,3,78,54
"경상북도",구미시,1652,75.0,220317,25,5.9,2256,535.9,420987,1652,245,1340,67,0,1652,1145,64,175,13,140,115
"경상북도",영주시,466,81.4,57225,14,13.5,615,591.3,104012,466,86,362,18,0,466,270,14,118,4,40,20
"경상북도",영천시,709,114.0,62199,12,11.4,1163,1108.9,104875,709,87,573,49,0,709,442,15,174,7,37,34
"경상북도",상주시,436,79.3,54957,25,25.5,575,585.9,98138,436,59,329,48,0,436,239,15,106,4,33,39
"경상북도",문경시,275,73.0,37684,8,11.1,394,546.7,72067,275,58,193,24,0,275,157,11,55,0,29,23
"경상북도",경산시,908,64.3,141274,23,8.4,1173,427.9,274117,908,207,663,38,0,908,609,37,125,3,78,56
"경상북도",군위군,96,63.0,15249,6,25.3,138,581.1,23748,96,10,72,14,0,96,42,1,28,2,7,16
"경상북도",의성군,197,61.8,31871,12,22.9,284,543.1,52294,197,24,151,22,0,197,95,3,64,0,22,13
"경상북도",청송군,74,46.4,15957,9,35.7,90,356.8,25223,74,19,45,10,0,74,41,2,23,0,5,3
"경상북도",영양군,63,63.6,9904,3,17.8,99,586.4,16884,63,11,45,7,0,63,36,3,19,0,1,4
"경상북도",영덕군,256,132.2,19363,6,16.1,402,1079.2,37249,256,38,183,35,0,256,141,9,65,3,18,20
"경상북도",청도군,172,66.7,25790,10,23.1,227,525.1,43229,172,18,136,18,0,172,88,8,49,1,13,13
"경상북도",고령군,159,75.0,21202,8,24.3,219,665.8,32891,159,24,120,15,0,159,84,2,43,0,11,19
"경상북도",성주군,234,73.1,32003,7,15.6,341,758.3,44970,234,32,183,19,0,234,122,5,71,2,20,14
"경상북도",칠곡군,661,93.7,70529,15,12.7,994,839.3,118430,661,90,518,53,0,661,423,29,109,7,41,52
"경상북도",예천군,179,59.1,30282,4,7.1,236,420.2,56165,179,29,128,22,0,179,86,8,50,1,23,11
"경상북도",봉화군,84,45.9,18282,11,34.6,131,411.8,31812,84,11,61,12,0,84,46,1,30,0,4,3
"경상북도",울진군,93,34.9,26681,5,10.0,121,241.5,50104,93,21,53,19,0,93,53,2,19,0,10,9
"경상북도",울릉군,11,19.1,5753,2,21.7,10,108.4,9227,11,5,3,3,0,11,6,2,2,0,0,1
"경상남도",소계,11591,64.8,1787867,273,8.0,16335,479.4,3407455,11591,2176,8660,755,0,11591,7494,484,1751,93,1290,479
"경상남도",창원시,3070,51.2,599336,69,6.6,4336,412.9,1050207,3070,657,2281,132,0,3070,2144,185,372,32,234,103
"경상남도",진주시,642,37.5,171220,26,7.4,825,233.9,352754,642,207,407,28,0,642,414,23,96,6,71,32
"경상남도",통영시,682,126.1,54079,10,7.6,1014,768.3,131974,682,150,493,39,0,682,450,31,88,4,89,20
"경상남도",사천시,617,106.4,58003,10,8.8,956,838.4,114032,617,115,459,43,0,617,418,21,93,1,60,24
"경상남도",김해시,2001,71.1,281502,27,4.8,2813,503.0,559242,2001,312,1597,92,0,2001,1278,67,253,16,313,74
"경상남도",밀양시,482,80.6,59773,8,7.4,714,664.7,107419,482,96,371,15,0,482,308,14,107,1,27,25
"경상남도",거제시,820,75.7,108296,14,5.5,1108,439.0,252395,820,154,616,50,0,820,546,28,97,10,115,24
"경상남도",양산시,1200,68.9,174259,18,5.0,1616,451.4,358005,1200,205,937,58,0,1200,807,53,136,15,141,48
"경상남도",의령군,127,83.3,15250,5,18.2,178,646.8,27518,127,14,98,15,0,127,58,5,36,4,15,9
"경상남도",함안군,267,44.6,59904,8,11.9,346,514.4,67261,267,42,190,35,0,267,162,5,56,0,24,20
"경상남도",창녕군,322,88.6,36351,9,14.1,501,787.3,63634,322,38,244,40,0,322,173,9,78,0,43,19
"경상남도",고성군,255,94.4,27025,10,19.0,375,714.3,52498,255,35,194,26,0,255,155,12,55,0,21,12
"경상남도",남해군,207,101.6,20383,6,13.7,307,701.9,43738,207,28,143,36,0,207,132,5,44,0,16,10
"경상남도",하동군,110,44.6,24640,9,19.9,140,309.4,45255,110,19,76,15,0,110,52,3,29,1,16,9
"경상남도",산청군,179,85.3,20989,9,25.4,282,795.9,35430,179,19,127,33,0,179,96,2,60,0,13,8
"경상남도",함양군,142,71.3,19918,5,12.7,214,541.7,39506,142,26,91,25,0,142,73,7,40,0,18,4
"경상남도",거창군,253,76.7,32974,18,29.0,317,511.2,62005,253,28,198,27,0,253,126,10,58,0,43,16
"경상남도",합천군,215,89.7,23965,12,26.9,293,657.2,44582,215,31,138,46,0,215,102,4,53,3,31,22
"제주특별자치도",소계,4030,65.5,615342,68,9.8,6131,878.9,697578,4030,711,3018,301,0,4030,2818,163,588,-,327,134
"제주특별자치도",제주시,2881,56.6,509181,44,8.7,4269,841.4,507358,2881,540,2179,162,0,2881,2052,128,376,-,224,101
"제주특별자치도",서귀포시,1149,108.2,106161,24,12.6,1862,978.9,190220,1149,171,839,139,0,1149,766,35,212,-,103,33
